#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EP300	KAT2A	9606.ENSP00000263253	9606.ENSP00000225916	0	0	0	0	0	0.095	0.900	0.941	0.994
EP300	CCND1	9606.ENSP00000263253	9606.ENSP00000227507	0	0	0	0	0	0.735	0.500	0.822	0.974
EP300	SKP1	9606.ENSP00000263253	9606.ENSP00000231487	0	0	0	0	0.047	0	0.500	0.482	0.732
EP300	SMAD2	9606.ENSP00000263253	9606.ENSP00000262160	0	0	0	0	0.080	0.774	0.500	0.893	0.987
EP300	MAX	9606.ENSP00000263253	9606.ENSP00000351490	0	0	0	0	0.093	0.625	0	0.222	0.712
EP300	FBXW7	9606.ENSP00000263253	9606.ENSP00000474725	0	0	0	0	0.085	0	0.500	0.507	0.755
EP300	TRRAP	9606.ENSP00000263253	9606.ENSP00000352925	0	0	0	0	0.226	0.095	0	0.683	0.758
EP300	HSP90AA1	9606.ENSP00000263253	9606.ENSP00000335153	0	0.003	0	0	0.066	0.292	0.500	0.490	0.809
EP300	ZBTB17	9606.ENSP00000263253	9606.ENSP00000364885	0	0	0	0	0.060	0.536	0	0.617	0.818
EP300	CDKN2A	9606.ENSP00000263253	9606.ENSP00000418915	0	0	0	0	0.042	0.133	0.500	0.702	0.859
EP300	WDR5	9606.ENSP00000263253	9606.ENSP00000351446	0	0	0	0	0.047	0.294	0.500	0.727	0.896
EP300	CDKN1A	9606.ENSP00000263253	9606.ENSP00000384849	0	0	0	0	0	0.719	0	0.728	0.920
EP300	CDK2	9606.ENSP00000263253	9606.ENSP00000266970	0	0	0	0	0.069	0.795	0	0.640	0.925
EP300	NFE2L2	9606.ENSP00000263253	9606.ENSP00000380252	0	0	0	0	0.121	0.328	0.700	0.670	0.933
EP300	SKP2	9606.ENSP00000263253	9606.ENSP00000274255	0	0	0	0	0.042	0.625	0	0.854	0.942
EP300	EZH2	9606.ENSP00000263253	9606.ENSP00000320147	0	0	0	0	0.069	0.593	0.500	0.828	0.963
EP300	FOS	9606.ENSP00000263253	9606.ENSP00000306245	0	0	0	0	0.067	0.740	0.500	0.737	0.964
EP300	KAT5	9606.ENSP00000263253	9606.ENSP00000340330	0	0	0	0	0.144	0.510	0.400	0.882	0.966
EP300	SMARCA4	9606.ENSP00000263253	9606.ENSP00000343896	0	0	0	0	0.085	0.328	0	0.955	0.969
EP300	E2F1	9606.ENSP00000263253	9606.ENSP00000345571	0	0	0	0	0	0.737	0.500	0.815	0.973
EP300	BRCA1	9606.ENSP00000263253	9606.ENSP00000418960	0	0	0	0	0.068	0.820	0	0.928	0.986
EP300	ESR1	9606.ENSP00000263253	9606.ENSP00000405330	0	0	0	0	0	0.926	0.500	0.943	0.997
EP300	STAT3	9606.ENSP00000263253	9606.ENSP00000264657	0	0	0	0	0.126	0.856	0.750	0.992	0.999
EP300	TP53	9606.ENSP00000263253	9606.ENSP00000269305	0	0	0	0	0.049	0.999	0.900	0.998	0.999
EP300	JUN	9606.ENSP00000263253	9606.ENSP00000360266	0	0	0	0	0.044	0.885	0.500	0.991	0.999
EP300	HIF1A	9606.ENSP00000263253	9606.ENSP00000437955	0	0	0	0	0.082	0.999	0.900	0.996	0.999
EP300	HDAC1	9606.ENSP00000263253	9606.ENSP00000362649	0	0	0	0	0.049	0.806	0.500	0.995	0.999
EP300	SMAD3	9606.ENSP00000263253	9606.ENSP00000332973	0	0	0	0	0.062	0.926	0.500	0.992	0.999
EP300	MYC	9606.ENSP00000263253	9606.ENSP00000478887	0	0	0	0	0.086	0.783	0.500	0.994	0.999
EP300	KAT2B	9606.ENSP00000263253	9606.ENSP00000263754	0	0	0	0	0.049	0.841	0.900	0.998	0.999
EP300	CTNNB1	9606.ENSP00000263253	9606.ENSP00000495360	0	0	0	0	0.049	0.899	0.900	0.992	0.999
EP300	SP1	9606.ENSP00000263253	9606.ENSP00000329357	0	0	0	0	0.204	0.926	0.800	0.969	0.999
ESR1	TFAP2C	9606.ENSP00000405330	9606.ENSP00000201031	0	0	0	0	0.049	0.562	0.750	0.474	0.938
ESR1	MAPK1	9606.ENSP00000405330	9606.ENSP00000215832	0	0	0	0	0	0.625	0.900	0.681	0.987
ESR1	CCND1	9606.ENSP00000405330	9606.ENSP00000227507	0	0	0	0	0.069	0.625	0.750	0.971	0.997
ESR1	CDK4	9606.ENSP00000405330	9606.ENSP00000257904	0	0	0	0	0	0.045	0	0.717	0.718
ESR1	CCNT1	9606.ENSP00000405330	9606.ENSP00000261900	0	0	0	0	0	0.302	0.500	0.254	0.716
ESR1	SMAD2	9606.ENSP00000405330	9606.ENSP00000262160	0	0	0	0	0	0.512	0	0.666	0.830
ESR1	MAPK3	9606.ENSP00000405330	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.824	0.981
ESR1	EP300	9606.ENSP00000405330	9606.ENSP00000263253	0	0	0	0	0	0.926	0.500	0.943	0.997
ESR1	KAT2B	9606.ENSP00000405330	9606.ENSP00000263754	0	0	0	0	0	0.069	0.500	0.613	0.804
ESR1	STAT3	9606.ENSP00000405330	9606.ENSP00000264657	0	0	0	0	0.042	0.476	0	0.873	0.930
ESR1	CDK2	9606.ENSP00000405330	9606.ENSP00000266970	0	0	0	0	0	0.294	0	0.612	0.714
ESR1	TP53	9606.ENSP00000405330	9606.ENSP00000269305	0	0	0	0	0	0.735	0	0.974	0.992
ESR1	FOS	9606.ENSP00000405330	9606.ENSP00000306245	0	0	0	0	0.044	0.522	0.900	0.994	0.999
ESR1	EZH2	9606.ENSP00000405330	9606.ENSP00000320147	0	0	0	0	0.048	0.320	0	0.879	0.915
ESR1	SP1	9606.ENSP00000405330	9606.ENSP00000329357	0	0	0	0	0	0.892	0.900	0.979	0.999
ESR1	SMAD3	9606.ENSP00000405330	9606.ENSP00000332973	0	0	0	0	0.042	0.294	0	0.783	0.840
ESR1	HSP90AA1	9606.ENSP00000405330	9606.ENSP00000335153	0	0	0	0	0.054	0.889	0.500	0.988	0.999
ESR1	KAT5	9606.ENSP00000405330	9606.ENSP00000340330	0	0	0	0	0	0.623	0.500	0.358	0.868
ESR1	SMARCA4	9606.ENSP00000405330	9606.ENSP00000343896	0	0	0	0	0	0.487	0	0.737	0.859
ESR1	E2F1	9606.ENSP00000405330	9606.ENSP00000345571	0	0	0	0	0	0.292	0	0.611	0.713
ESR1	KDM5B	9606.ENSP00000405330	9606.ENSP00000356233	0	0	0	0	0	0.045	0	0.713	0.714
ESR1	JUN	9606.ENSP00000405330	9606.ENSP00000360266	0	0	0	0	0	0.631	0.900	0.995	0.999
ESR1	HDAC1	9606.ENSP00000405330	9606.ENSP00000362649	0	0	0	0	0	0.832	0.500	0.987	0.998
ESR1	CDKN1A	9606.ENSP00000405330	9606.ENSP00000384849	0	0	0	0	0	0.625	0	0.597	0.842
ESR1	HIF1A	9606.ENSP00000405330	9606.ENSP00000437955	0	0	0	0	0.067	0.636	0	0.861	0.948
ESR1	CTNNB1	9606.ENSP00000405330	9606.ENSP00000495360	0	0	0	0	0.052	0.301	0	0.952	0.965
ESR1	MYC	9606.ENSP00000405330	9606.ENSP00000478887	0	0	0	0	0.053	0.620	0.500	0.913	0.982
ESR1	BRCA1	9606.ENSP00000405330	9606.ENSP00000418960	0	0	0	0	0	0.904	0	0.995	0.999
EZH2	EP300	9606.ENSP00000320147	9606.ENSP00000263253	0	0	0	0	0.069	0.593	0.500	0.828	0.963
EZH2	STAT3	9606.ENSP00000320147	9606.ENSP00000264657	0	0	0	0	0.043	0.297	0	0.964	0.973
EZH2	DNMT3A	9606.ENSP00000320147	9606.ENSP00000264709	0	0	0	0	0.078	0.519	0.500	0.998	0.999
EZH2	CDK2	9606.ENSP00000320147	9606.ENSP00000266970	0	0	0	0	0.221	0.305	0	0.493	0.702
EZH2	TP53	9606.ENSP00000320147	9606.ENSP00000269305	0	0	0	0	0.085	0.130	0.500	0.776	0.899
EZH2	HSP90AA1	9606.ENSP00000320147	9606.ENSP00000335153	0	0	0	0	0.064	0.299	0	0.600	0.714
EZH2	HIF1A	9606.ENSP00000320147	9606.ENSP00000437955	0	0	0	0	0.066	0.047	0	0.706	0.715
EZH2	CDKN1A	9606.ENSP00000320147	9606.ENSP00000384849	0	0	0	0	0.044	0	0	0.738	0.739
EZH2	CDKN2A	9606.ENSP00000320147	9606.ENSP00000418915	0	0	0	0	0.055	0.106	0	0.796	0.813
EZH2	KDM5B	9606.ENSP00000320147	9606.ENSP00000356233	0	0	0	0	0.052	0.154	0	0.823	0.845
EZH2	JUN	9606.ENSP00000320147	9606.ENSP00000360266	0	0	0	0	0	0	0.500	0.717	0.852
EZH2	WDR5	9606.ENSP00000320147	9606.ENSP00000351446	0	0	0	0	0.088	0.125	0.500	0.788	0.904
EZH2	SMARCA4	9606.ENSP00000320147	9606.ENSP00000343896	0	0	0	0	0.170	0.531	0	0.786	0.909
EZH2	ESR1	9606.ENSP00000320147	9606.ENSP00000405330	0	0	0	0	0.048	0.320	0	0.879	0.915
EZH2	E2F1	9606.ENSP00000320147	9606.ENSP00000345571	0	0	0	0	0.169	0.304	0.500	0.744	0.916
EZH2	BRCA1	9606.ENSP00000320147	9606.ENSP00000418960	0	0	0	0	0.227	0.516	0	0.818	0.926
EZH2	MYC	9606.ENSP00000320147	9606.ENSP00000478887	0	0	0	0	0.097	0.742	0	0.940	0.984
EZH2	CTNNB1	9606.ENSP00000320147	9606.ENSP00000495360	0	0	0	0	0.064	0.629	0	0.963	0.986
EZH2	HDAC1	9606.ENSP00000320147	9606.ENSP00000362649	0.042	0	0	0	0.090	0.862	0.500	0.996	0.999
FBXW7	USP28	9606.ENSP00000474725	9606.ENSP00000003302	0	0	0	0	0.067	0.310	0	0.952	0.966
FBXW7	SKP1	9606.ENSP00000474725	9606.ENSP00000231487	0	0	0	0	0	0.998	0.800	0.997	0.999
FBXW7	EP300	9606.ENSP00000474725	9606.ENSP00000263253	0	0	0	0	0.085	0	0.500	0.507	0.755
FBXW7	STAT3	9606.ENSP00000474725	9606.ENSP00000264657	0	0	0	0	0.049	0.474	0.400	0.395	0.794
FBXW7	TP53	9606.ENSP00000474725	9606.ENSP00000269305	0	0	0	0	0	0.620	0.400	0.842	0.960
FBXW7	SKP2	9606.ENSP00000474725	9606.ENSP00000274255	0	0	0	0	0	0	0.900	0.914	0.991
FBXW7	GSK3B	9606.ENSP00000474725	9606.ENSP00000324806	0	0	0	0	0.060	0.328	0.500	0.599	0.856
FBXW7	CUL1	9606.ENSP00000474725	9606.ENSP00000326804	0	0	0	0	0	0.953	0.800	0.997	0.999
FBXW7	SMARCA4	9606.ENSP00000474725	9606.ENSP00000343896	0	0	0	0	0	0.510	0	0.626	0.808
FBXW7	JUN	9606.ENSP00000474725	9606.ENSP00000360266	0	0	0	0	0.049	0.848	0	0.982	0.997
FBXW7	CTNNB1	9606.ENSP00000474725	9606.ENSP00000495360	0	0	0	0	0.042	0.292	0	0.898	0.924
FBXW7	MYC	9606.ENSP00000474725	9606.ENSP00000478887	0	0	0	0	0	0.998	0	0.935	0.999
FOS	MAPK1	9606.ENSP00000306245	9606.ENSP00000215832	0	0	0	0	0.055	0.450	0.900	0.864	0.992
FOS	CCND1	9606.ENSP00000306245	9606.ENSP00000227507	0	0	0	0	0.055	0.469	0.500	0.799	0.942
FOS	MAPK3	9606.ENSP00000306245	9606.ENSP00000263025	0	0	0	0	0.055	0.450	0.900	0.907	0.994
FOS	EP300	9606.ENSP00000306245	9606.ENSP00000263253	0	0	0	0	0.067	0.740	0.500	0.737	0.964
FOS	STAT3	9606.ENSP00000306245	9606.ENSP00000264657	0	0	0	0	0.132	0.429	0.500	0.984	0.995
FOS	TP53	9606.ENSP00000306245	9606.ENSP00000269305	0	0	0	0	0.053	0.230	0.500	0.884	0.952
FOS	NFE2L2	9606.ENSP00000306245	9606.ENSP00000380252	0	0	0	0	0.127	0.095	0	0.683	0.728
FOS	CDKN1A	9606.ENSP00000306245	9606.ENSP00000384849	0	0	0	0	0.126	0	0	0.729	0.753
FOS	HIF1A	9606.ENSP00000306245	9606.ENSP00000437955	0	0	0	0	0.067	0.249	0.400	0.592	0.805
FOS	HDAC1	9606.ENSP00000306245	9606.ENSP00000362649	0	0	0	0	0.054	0.340	0.500	0.501	0.823
FOS	SP1	9606.ENSP00000306245	9606.ENSP00000329357	0	0	0	0	0	0.066	0.900	0.453	0.944
FOS	MYC	9606.ENSP00000306245	9606.ENSP00000478887	0	0	0	0	0.134	0.221	0.400	0.924	0.965
FOS	SMAD3	9606.ENSP00000306245	9606.ENSP00000332973	0	0	0	0	0	0.510	0	0.954	0.976
FOS	JUN	9606.ENSP00000306245	9606.ENSP00000360266	0	0	0	0	0.690	0.999	0.900	0.999	0.999
FOS	ESR1	9606.ENSP00000306245	9606.ENSP00000405330	0	0	0	0	0.044	0.522	0.900	0.994	0.999
GSK3B	MAPK1	9606.ENSP00000324806	9606.ENSP00000215832	0	0	0	0.766	0.327	0.342	0	0.464	0.742
GSK3B	CCND1	9606.ENSP00000324806	9606.ENSP00000227507	0	0	0	0	0	0.409	0.900	0.803	0.987
GSK3B	SKP1	9606.ENSP00000324806	9606.ENSP00000231487	0	0	0	0	0.056	0.071	0.500	0.533	0.768
GSK3B	CDK4	9606.ENSP00000324806	9606.ENSP00000257904	0	0	0	0.727	0.044	0.098	0.750	0.202	0.805
GSK3B	STAT3	9606.ENSP00000324806	9606.ENSP00000264657	0	0	0	0	0.056	0.096	0	0.789	0.804
GSK3B	CDK2	9606.ENSP00000324806	9606.ENSP00000266970	0	0	0	0.827	0.044	0.098	0	0.755	0.770
GSK3B	TP53	9606.ENSP00000324806	9606.ENSP00000269305	0	0	0	0	0	0.633	0	0.981	0.992
GSK3B	CUL1	9606.ENSP00000324806	9606.ENSP00000326804	0	0	0	0	0.049	0.071	0.500	0.556	0.777
GSK3B	FBXW7	9606.ENSP00000324806	9606.ENSP00000474725	0	0	0	0	0.060	0.328	0.500	0.599	0.856
GSK3B	JUN	9606.ENSP00000324806	9606.ENSP00000360266	0	0	0	0	0.059	0.697	0	0.704	0.908
GSK3B	SMAD3	9606.ENSP00000324806	9606.ENSP00000332973	0	0	0	0	0.074	0.535	0	0.894	0.950
GSK3B	NFE2L2	9606.ENSP00000324806	9606.ENSP00000380252	0	0	0	0	0.049	0.547	0.750	0.620	0.953
GSK3B	HSP90AA1	9606.ENSP00000324806	9606.ENSP00000335153	0	0	0	0	0.054	0.639	0	0.887	0.958
GSK3B	MYC	9606.ENSP00000324806	9606.ENSP00000478887	0	0	0	0	0	0.822	0.900	0.839	0.996
GSK3B	CTNNB1	9606.ENSP00000324806	9606.ENSP00000495360	0	0	0	0	0.054	0.991	0.900	0.999	0.999
HDAC1	KAT2A	9606.ENSP00000362649	9606.ENSP00000225916	0	0	0	0	0.084	0.183	0.500	0.939	0.974
HDAC1	CCND1	9606.ENSP00000362649	9606.ENSP00000227507	0	0	0	0	0.060	0.601	0	0.590	0.833
HDAC1	SMAD2	9606.ENSP00000362649	9606.ENSP00000262160	0	0	0	0	0.065	0.738	0.500	0.856	0.980
HDAC1	EP300	9606.ENSP00000362649	9606.ENSP00000263253	0	0	0	0	0.049	0.806	0.500	0.995	0.999
HDAC1	KAT2B	9606.ENSP00000362649	9606.ENSP00000263754	0	0	0	0	0.063	0.183	0.500	0.946	0.976
HDAC1	STAT3	9606.ENSP00000362649	9606.ENSP00000264657	0	0	0	0	0.060	0.744	0.400	0.903	0.984
HDAC1	DNMT3A	9606.ENSP00000362649	9606.ENSP00000264709	0	0	0	0	0.075	0.515	0	0.994	0.997
HDAC1	TP53	9606.ENSP00000362649	9606.ENSP00000269305	0	0	0	0	0.109	0.924	0.500	0.994	0.999
HDAC1	FOS	9606.ENSP00000362649	9606.ENSP00000306245	0	0	0	0	0.054	0.340	0.500	0.501	0.823
HDAC1	RUVBL1	9606.ENSP00000362649	9606.ENSP00000318297	0	0	0	0	0.103	0.071	0.500	0.579	0.801
HDAC1	EZH2	9606.ENSP00000362649	9606.ENSP00000320147	0.042	0	0	0	0.090	0.862	0.500	0.996	0.999
HDAC1	SP1	9606.ENSP00000362649	9606.ENSP00000329357	0	0	0	0	0.106	0.962	0	0.779	0.991
HDAC1	SMAD3	9606.ENSP00000362649	9606.ENSP00000332973	0	0	0	0	0.071	0.481	0.500	0.928	0.980
HDAC1	HSP90AA1	9606.ENSP00000362649	9606.ENSP00000335153	0	0	0	0	0.071	0.091	0	0.742	0.764
HDAC1	KAT5	9606.ENSP00000362649	9606.ENSP00000340330	0	0	0	0	0.081	0.398	0.500	0.954	0.985
HDAC1	SMARCA4	9606.ENSP00000362649	9606.ENSP00000343896	0	0	0	0	0.247	0.731	0.500	0.907	0.989
HDAC1	E2F1	9606.ENSP00000362649	9606.ENSP00000345571	0	0	0	0	0.085	0.791	0.500	0.992	0.999
HDAC1	WDR5	9606.ENSP00000362649	9606.ENSP00000351446	0	0	0	0	0.143	0.700	0.500	0.662	0.950
HDAC1	KDM5B	9606.ENSP00000362649	9606.ENSP00000356233	0	0	0	0	0.057	0.651	0	0.960	0.986
HDAC1	JUN	9606.ENSP00000362649	9606.ENSP00000360266	0	0	0	0	0.042	0.393	0.500	0.902	0.967
HDAC1	CDKN2A	9606.ENSP00000362649	9606.ENSP00000418915	0	0	0	0	0	0.331	0	0.705	0.794
HDAC1	CDKN1A	9606.ENSP00000362649	9606.ENSP00000384849	0	0	0	0	0	0.775	0	0.587	0.903
HDAC1	BRCA1	9606.ENSP00000362649	9606.ENSP00000418960	0	0	0	0	0.055	0.510	0	0.917	0.958
HDAC1	HIF1A	9606.ENSP00000362649	9606.ENSP00000437955	0	0	0	0	0	0.790	0	0.926	0.983
HDAC1	CTNNB1	9606.ENSP00000362649	9606.ENSP00000495360	0	0	0	0	0.078	0.789	0.500	0.872	0.985
HDAC1	MYC	9606.ENSP00000362649	9606.ENSP00000478887	0	0	0	0	0.076	0.821	0	0.953	0.991
HDAC1	ESR1	9606.ENSP00000362649	9606.ENSP00000405330	0	0	0	0	0	0.832	0.500	0.987	0.998
HIF1A	MAPK1	9606.ENSP00000437955	9606.ENSP00000215832	0	0	0	0	0.049	0.626	0.900	0.648	0.985
HIF1A	CCND1	9606.ENSP00000437955	9606.ENSP00000227507	0	0	0	0	0.042	0	0.400	0.802	0.876
HIF1A	MAPK3	9606.ENSP00000437955	9606.ENSP00000263025	0	0	0	0	0	0.045	0.900	0.703	0.969
HIF1A	EP300	9606.ENSP00000437955	9606.ENSP00000263253	0	0	0	0	0.082	0.999	0.900	0.996	0.999
HIF1A	KAT2B	9606.ENSP00000437955	9606.ENSP00000263754	0	0	0	0	0.092	0.735	0	0.360	0.832
HIF1A	STAT3	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0.115	0.738	0.750	0.923	0.994
HIF1A	CDK2	9606.ENSP00000437955	9606.ENSP00000266970	0	0	0	0	0.070	0.292	0	0.684	0.773
HIF1A	TP53	9606.ENSP00000437955	9606.ENSP00000269305	0	0	0	0	0	0.847	0	0.994	0.999
HIF1A	FOS	9606.ENSP00000437955	9606.ENSP00000306245	0	0	0	0	0.067	0.249	0.400	0.592	0.805
HIF1A	EZH2	9606.ENSP00000437955	9606.ENSP00000320147	0	0	0	0	0.066	0.047	0	0.706	0.715
HIF1A	SP1	9606.ENSP00000437955	9606.ENSP00000329357	0	0	0	0	0	0.678	0	0.771	0.923
HIF1A	SMAD3	9606.ENSP00000437955	9606.ENSP00000332973	0	0	0	0	0.044	0.784	0	0.888	0.975
HIF1A	HSP90AA1	9606.ENSP00000437955	9606.ENSP00000335153	0	0	0	0	0.131	0.923	0	0.994	0.999
HIF1A	KAT5	9606.ENSP00000437955	9606.ENSP00000340330	0	0	0	0	0	0.322	0	0.708	0.793
HIF1A	SMARCA4	9606.ENSP00000437955	9606.ENSP00000343896	0	0	0	0	0	0.226	0	0.648	0.715
HIF1A	JUN	9606.ENSP00000437955	9606.ENSP00000360266	0	0	0	0	0.056	0.621	0	0.901	0.961
HIF1A	HDAC1	9606.ENSP00000437955	9606.ENSP00000362649	0	0	0	0	0	0.790	0	0.926	0.983
HIF1A	NFE2L2	9606.ENSP00000437955	9606.ENSP00000380252	0	0	0.202	0	0.118	0	0	0.674	0.750
HIF1A	ESR1	9606.ENSP00000437955	9606.ENSP00000405330	0	0	0	0	0.067	0.636	0	0.861	0.948
HIF1A	CDKN2A	9606.ENSP00000437955	9606.ENSP00000418915	0	0	0	0	0	0.426	0	0.927	0.956
HIF1A	MYC	9606.ENSP00000437955	9606.ENSP00000478887	0	0	0	0	0.091	0.435	0.400	0.982	0.993
HIF1A	CTNNB1	9606.ENSP00000437955	9606.ENSP00000495360	0	0	0	0	0.260	0.785	0	0.989	0.998
HSP90AA1	MAPK1	9606.ENSP00000335153	9606.ENSP00000215832	0	0	0	0	0.057	0.113	0.400	0.897	0.941
HSP90AA1	CCND1	9606.ENSP00000335153	9606.ENSP00000227507	0	0	0	0	0.048	0.185	0	0.786	0.819
HSP90AA1	SKP1	9606.ENSP00000335153	9606.ENSP00000231487	0	0	0	0	0.168	0.334	0	0.698	0.818
HSP90AA1	CDK4	9606.ENSP00000335153	9606.ENSP00000257904	0	0	0	0	0.100	0.861	0	0.989	0.998
HSP90AA1	MAPK3	9606.ENSP00000335153	9606.ENSP00000263025	0	0	0	0	0.055	0.259	0.400	0.628	0.823
HSP90AA1	EP300	9606.ENSP00000335153	9606.ENSP00000263253	0	0.003	0	0	0.066	0.292	0.500	0.490	0.809
HSP90AA1	STAT3	9606.ENSP00000335153	9606.ENSP00000264657	0	0	0	0	0.093	0.292	0.500	0.923	0.971
HSP90AA1	CDK2	9606.ENSP00000335153	9606.ENSP00000266970	0	0	0	0	0.077	0.272	0	0.725	0.799
HSP90AA1	TP53	9606.ENSP00000335153	9606.ENSP00000269305	0	0	0	0	0	0.903	0	0.995	0.999
HSP90AA1	RUVBL1	9606.ENSP00000335153	9606.ENSP00000318297	0	0	0	0	0.268	0.100	0	0.914	0.938
HSP90AA1	EZH2	9606.ENSP00000335153	9606.ENSP00000320147	0	0	0	0	0.064	0.299	0	0.600	0.714
HSP90AA1	GSK3B	9606.ENSP00000335153	9606.ENSP00000324806	0	0	0	0	0.054	0.639	0	0.887	0.958
HSP90AA1	BRCA1	9606.ENSP00000335153	9606.ENSP00000418960	0	0	0	0	0.056	0.292	0	0.660	0.752
HSP90AA1	HDAC1	9606.ENSP00000335153	9606.ENSP00000362649	0	0	0	0	0.071	0.091	0	0.742	0.764
HSP90AA1	JUN	9606.ENSP00000335153	9606.ENSP00000360266	0	0	0	0	0.062	0.165	0	0.763	0.798
HSP90AA1	CDKN1A	9606.ENSP00000335153	9606.ENSP00000384849	0	0	0	0	0.078	0.292	0.500	0.756	0.909
HSP90AA1	MYC	9606.ENSP00000335153	9606.ENSP00000478887	0	0	0	0	0.062	0.606	0	0.939	0.975
HSP90AA1	ESR1	9606.ENSP00000335153	9606.ENSP00000405330	0	0	0	0	0.054	0.889	0.500	0.988	0.999
HSP90AA1	HIF1A	9606.ENSP00000335153	9606.ENSP00000437955	0	0	0	0	0.131	0.923	0	0.994	0.999
IGF2BP1	CTNNB1	9606.ENSP00000290341	9606.ENSP00000495360	0	0	0	0	0.055	0	0	0.758	0.761
IGF2BP1	MYC	9606.ENSP00000290341	9606.ENSP00000478887	0	0	0	0	0.079	0.421	0	0.980	0.988
JUN	MAPK1	9606.ENSP00000360266	9606.ENSP00000215832	0	0	0	0	0	0.771	0.900	0.958	0.998
JUN	CCND1	9606.ENSP00000360266	9606.ENSP00000227507	0	0	0	0	0.042	0.292	0.500	0.790	0.919
JUN	CDK4	9606.ENSP00000360266	9606.ENSP00000257904	0	0	0	0	0	0.188	0	0.716	0.759
JUN	SMAD2	9606.ENSP00000360266	9606.ENSP00000262160	0	0	0	0	0	0.424	0	0.875	0.925
JUN	MAPK3	9606.ENSP00000360266	9606.ENSP00000263025	0	0	0	0	0	0.323	0.900	0.824	0.987
JUN	EP300	9606.ENSP00000360266	9606.ENSP00000263253	0	0	0	0	0.044	0.885	0.500	0.991	0.999
JUN	KAT2B	9606.ENSP00000360266	9606.ENSP00000263754	0	0	0	0	0	0.388	0	0.645	0.773
JUN	STAT3	9606.ENSP00000360266	9606.ENSP00000264657	0	0	0	0	0.061	0.328	0	0.993	0.995
JUN	CDK2	9606.ENSP00000360266	9606.ENSP00000266970	0	0	0	0	0	0.188	0	0.793	0.825
JUN	TP53	9606.ENSP00000360266	9606.ENSP00000269305	0	0	0	0	0	0.324	0.500	0.992	0.997
JUN	FOS	9606.ENSP00000360266	9606.ENSP00000306245	0	0	0	0	0.690	0.999	0.900	0.999	0.999
JUN	EZH2	9606.ENSP00000360266	9606.ENSP00000320147	0	0	0	0	0	0	0.500	0.717	0.852
JUN	GSK3B	9606.ENSP00000360266	9606.ENSP00000324806	0	0	0	0	0.059	0.697	0	0.704	0.908
JUN	SP1	9606.ENSP00000360266	9606.ENSP00000329357	0	0	0	0	0.102	0.794	0.900	0.826	0.996
JUN	SMAD3	9606.ENSP00000360266	9606.ENSP00000332973	0	0	0	0	0.049	0.786	0	0.989	0.997
JUN	HSP90AA1	9606.ENSP00000360266	9606.ENSP00000335153	0	0	0	0	0.062	0.165	0	0.763	0.798
JUN	E2F1	9606.ENSP00000360266	9606.ENSP00000345571	0	0	0	0	0	0	0	0.743	0.743
JUN	CDKN2A	9606.ENSP00000360266	9606.ENSP00000418915	0	0	0	0	0.051	0	0	0.776	0.779
JUN	BRCA1	9606.ENSP00000360266	9606.ENSP00000418960	0	0	0	0	0	0.589	0	0.520	0.794
JUN	CDKN1A	9606.ENSP00000360266	9606.ENSP00000384849	0	0	0	0	0.122	0.510	0	0.639	0.831
JUN	CTNNB1	9606.ENSP00000360266	9606.ENSP00000495360	0	0	0	0	0.045	0.095	0	0.891	0.898
JUN	NFE2L2	9606.ENSP00000360266	9606.ENSP00000380252	0	0	0	0	0.049	0.629	0	0.791	0.920
JUN	HIF1A	9606.ENSP00000360266	9606.ENSP00000437955	0	0	0	0	0.056	0.621	0	0.901	0.961
JUN	HDAC1	9606.ENSP00000360266	9606.ENSP00000362649	0	0	0	0	0.042	0.393	0.500	0.902	0.967
JUN	MYC	9606.ENSP00000360266	9606.ENSP00000478887	0	0	0	0	0.079	0.626	0	0.922	0.970
JUN	FBXW7	9606.ENSP00000360266	9606.ENSP00000474725	0	0	0	0	0.049	0.848	0	0.982	0.997
JUN	ESR1	9606.ENSP00000360266	9606.ENSP00000405330	0	0	0	0	0	0.631	0.900	0.995	0.999
KAT2A	CTNNB1	9606.ENSP00000225916	9606.ENSP00000495360	0	0	0	0	0.061	0.510	0.500	0.336	0.826
KAT2A	E2F1	9606.ENSP00000225916	9606.ENSP00000345571	0	0	0	0	0.074	0.632	0.500	0.422	0.888
KAT2A	TP53	9606.ENSP00000225916	9606.ENSP00000269305	0	0	0	0	0.044	0.499	0	0.827	0.909
KAT2A	SMARCA4	9606.ENSP00000225916	9606.ENSP00000343896	0	0	0	0	0.089	0.397	0	0.912	0.947
KAT2A	KAT2B	9606.ENSP00000225916	9606.ENSP00000263754	0	0	0.054	0.972	0	0.523	0.900	0.399	0.969
KAT2A	HDAC1	9606.ENSP00000225916	9606.ENSP00000362649	0	0	0	0	0.084	0.183	0.500	0.939	0.974
KAT2A	KAT5	9606.ENSP00000225916	9606.ENSP00000340330	0	0	0	0	0.072	0.308	0	0.982	0.987
KAT2A	EP300	9606.ENSP00000225916	9606.ENSP00000263253	0	0	0	0	0	0.095	0.900	0.941	0.994
